toi,tid,tfopwg_disp,ra,dec,pl_rade,pl_orbper,pl_trandurh,pl_trandep,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,in_habitable_zone,is_planet,planet_size_category_Earth-sized,planet_size_category_Jupiter-sized,planet_size_category_Neptune-sized,planet_size_category_Super-Earth,star_temp_category_G-dwarf,star_temp_category_Hot-star,star_temp_category_K-dwarf,star_temp_category_M-dwarf
2535.01,204698337,PC,185.529463,-24.943187,9.85518,16.4452725,3.038,11810.0,17.053,566.0,12.7024,343.587,5278.0,4.51,0.88,2021-03-02 22:57:48,2021-10-29 12:59:15,0,1,False,True,False,False,False,False,True,False
2536.01,20299658,PC,90.963936,-39.546448,10.5468,31.9919595,8.8239957,13054.0547159,25.6823585,574.154107,12.7022,631.951,5780.0,4.438,1.23434,2021-03-11 22:38:58,2025-03-26 12:03:41,0,1,False,True,False,False,True,False,False,False
2537.01,399967279,CP,54.388266,10.057746,14.5890881,94.0997954,4.8738442,20525.1201107,7.444474,421.2871907,12.0294,184.986,4696.7,4.54,1.0143,2021-03-11 22:38:58,2025-04-20 12:03:53,0,1,False,True,False,False,False,False,True,False
2538.01,443115574,PC,95.226318,-7.29894,12.2597,2.9103781,3.606,1480.0,4501.88,2282.0,10.597,906.746,7340.8,4.09,3.5,2021-03-11 22:50:21,2021-10-29 12:59:15,0,1,False,True,False,False,False,True,False,False
2539.01,201508515,PC,93.038442,-30.787931,5.2012051,0.985586,1.5285482,1343.3387762,4763.4215785,2118.8465446,11.5606,386.525,5799.4,4.11,1.38013,2021-03-11 23:28:53,2021-10-29 12:59:15,0,1,False,False,True,False,True,False,False,False
254.01,49687222,FA,351.705383,-11.725573,3.283981,20.186539,1.866565,1006.041833,55.7433174,696.8959687,9.8343,133.3143,6101.0,4.48196,1.01859,2018-11-29 21:52:42,2022-10-03 16:02:02,0,0,False,False,False,True,True,False,False,False
2540.01,354518617,PC,82.558548,-42.697946,2.5924633,12.7187255,3.1582562,1144.1789073,12.2599233,477.2453303,8.2731,19.1419,4036.3,4.65,0.661076,2021-03-11 23:28:53,2024-09-17 10:08:02,0,1,False,False,False,True,False,False,True,False
2540.02,354518617,APC,82.558548,-42.697946,2.28729,22.0819969,3.073,1019.0,5.94816,435.0,8.2731,19.1419,4036.3,4.65,0.66,2021-03-29 18:39:45,2024-09-17 10:08:02,0,0,False,False,False,True,False,False,True,False
2541.01,31054498,PC,80.508824,-25.722355,8.14924,1.4118418,2.702,520.0,11077.2,2858.0,9.9048,737.809,7839.6,4.13,3.52,2021-03-11 23:36:34,2021-10-29 12:59:15,0,1,False,True,False,False,False,True,False,False
2542.01,431971818,PC,120.556913,-23.523374,10.5468,4.1133928,2.7670768,24315.2652878,395.7513853,1137.5627449,14.9801,4625.12,5780.0,4.438,1.23434,2021-03-11 23:41:57,2023-08-09 16:02:02,0,1,False,True,False,False,True,False,False,False
2543.01,270604417,CP,136.596917,3.56767,10.8099759,7.5427509,6.4481914,3098.3066655,741.7962608,1331.0393949,10.8165,426.798,6349.8,4.11,1.86619,2021-03-11 23:41:58,2024-01-30 16:02:02,0,1,False,True,False,False,True,False,False,False
